"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100"
"118" 7 3 0 1 4 0 0 0 4 2 12 3 6 1.5 5 0 5.5 1 3 2 7 1 0 2 3 0 0 8 3 2 2 3.5 13 4 8 0 4 1 3 5 1 3 0 12 1 3 10 1 2 4 1 1 3 1 10.6666666666667 0 1 2 3 4 2 5 2 0 2 0 1 2 0 0 6 2 10 1 4 0 4 1 6 0 1 2 1 3 5 1 2.44444444444444 1 3 1.5 1 1 5 0 1 3 2 1 0 2.33333333333333
"119" 0 3 5 0 0 0 1 4 2 0 0 4 3 0.714285714285714 0 5 0.769230769230769 0.1 0 0.166666666666667 0 0 0 2 1.75 0 1 3 1 0.1875 0.214285714285714 0.117647058823529 12 0 0 0 0 1 2 0 4 1 4.5 0.117647058823529 0 1 0.8125 0.5 0.6 0.185185185185185 0.1 0.3 2 0.111111111111111 0.5 0.5 0.19047619047619 0.2 0.333333333333333 0 0 0.333333333333333 0.857142857142857 0 2 2 0.173913043478261 0 0.5 0.2 0 0.285714285714286 0.157894736842105 0.222222222222222 0.166666666666667 0 0.25 0 7 1 3 1 0 2 1 4 1 0 5 3 0 4 1 0 2 3 1 2 3 4
"120" 0.2 0.5 0 0 1 0 2 5 3 3 1.66666666666667 0.625 0.25 0.5 1 0 2 0 0.333333333333333 0 0.333333333333333 0 0 0 1.5 1.66666666666667 4 2 0 0.0769230769230769 1 0.142857142857143 0.5 2 1.33333333333333 2.5 5 0 1.5 0.0625 0.333333333333333 1 1.5 2 0.0588235294117647 1 1 1 0.444444444444444 0.173913043478261 0.1 0.1 0.142857142857143 0.1 0.115384615384615 3 0.226415094339623 1 0.0588235294117647 0.2 0.333333333333333 0.333333333333333 1 0 0 6 4 2 1.66666666666667 1 0.0645161290322581 0.025 0.0714285714285714 0.0714285714285714 0 2 2 5 0.0338983050847458 0 0.285714285714286 0.25 0.04 0 0.357142857142857 2 4 3 0.103448275862069 0.08 0.105263157894737 0 1 1 1 0.261904761904762 0 0.4 0.25 0.25
"121" 0 0 0.5 1 1 0 1 2 2 0 2 3 3 1 3 2 12 0 2 0 0 4 0 0.4 0 1 0 5 1 8 4 0.25 0.25 0 1 4 1 0 0 0 1 1 2 0 12 2 9 5 0 0.181818181818182 0 0 3 0 0.3 7 5 0 1 0.142857142857143 0 0.333333333333333 2 1 0 0 7 7 0 2 3 2.44444444444444 3 0 2 0 3 1 4 2 4 4 0 0 3 1 2 3 2 1 0.25 2 0 2 1 6 1 1 0.166666666666667 1
"122" 1 0 0 0 0 0 0 0 0.181818181818182 0 0 0 0 0 0 0 0 0 0.142857142857143 1 0.25 0 0 0.5 0 0 0 0 0.2 0.0357142857142857 0 0 0 0 0.142857142857143 0 0 0 1 0 0 0 0 0 0.103448275862069 0 0.25 0.111111111111111 0.25 0 0.0833333333333333 0.3 0 0.25 0.04 0 0.166666666666667 0 0 0 0 0.0166666666666667 0 0 0 0 0.0263157894736842 0.25 0 0 0.153846153846154 0.08 0.0833333333333333 0 0 0 0.5 0 0.107142857142857 0.0303030303030303 0.0833333333333333 0.5 0.2 0 0.08 1.5 0.107142857142857 0.2 0.0666666666666667 0 0 2 0 0 0.142857142857143 1 0 0 0 1
"123" 0.111111111111111 0.333333333333333 0.0555555555555555 0 0.5 0 2 5 3 3 2 0 3 2 3 1 0 1 2.88888888888889 3 5 4 2 5 0.142857142857143 0 0 1 1 9 0.875 0 0 0 0 0 2 0 3 3 5 1 1 0 5 0 6 2.25 0.111111111111111 0.615384615384615 0.666666666666667 0.166666666666667 0.0625 0.6 0.076923076923077 4 2 0.142857142857143 0 3 2 0.0740740740740741 0.111111111111111 0 0 0 5 1 1 2 0 1 2 2.66666666666667 4 4 3.5 0.25 0.333333333333333 0.125 0.125 0 0.5 0.4 0.25 0 2.75 0.666666666666667 0 1 0 0 8 0 1.5 2 3 0.260869565217391 0 0.25
"124" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 4 0 0 0 0 0 1 0.333333333333333 0 3 1 0 2 0 1 0 1 3 0 0.5 0 1 4 13 4 1 2 3.75 4 2.5 1 6 3 2 1 2 2 8 14 3 2 8 2.5 1 5 4 8 1 1 0 0 9 0 3 5 2 13 3 5 8 2 3 1 4 4 5 0 1 1.625 0.692307692307692 0.6 0 1.6 0 0.25 1 0.666666666666667
"125" 0 0 0 0 0 0 0 1 0.16 0 1 0 3 0 0.666666666666667 0 0.0909090909090909 0.333333333333333 0 0 0 0.444444444444444 0 0.0512820512820513 2 1 0 0.230769230769231 0 0.142857142857143 0.25 0 0.285714285714286 0 0.285714285714286 4 1 0.666666666666667 2 0 0 1 1 0 0 0 1 5 0 5 1 1 0 0.454545454545455 0.0666666666666667 0.125 5 0.285714285714286 0 0 0.25 0.5 0.5 0.111111111111111 0 0 1.5 2 0.333333333333333 0 0.0909090909090909 0.466666666666667 0.2 0.666666666666667 0.0909090909090909 0 0 1.5 0.75 0 0.625 0.5 0 0.333333333333333 0.25 0 0.3125 0.875 0 0.1 0 0 0 0 0.285714285714286 0 0 1 3 2
"126" 0.166666666666667 0.111111111111111 0.25 0.142857142857143 0.25 2 0.666666666666667 0.2 0.3 0 0.2 0 0.5 1.66666666666667 0.222222222222222 3 0.133333333333333 0 0.285714285714286 0.25 0.175 2 2 0.4 0.0588235294117647 1.33333333333333 0 1 1 2 0.125 0.166666666666667 0 0.8 0.5 1 3 0.5 2 0.4 0.0454545454545455 0.384615384615385 0.166666666666667 0.666666666666667 0.375 0 0.5 0 4 1 0 5.5 0.0416666666666667 0.159090909090909 0.166666666666667 0 1.25 3 5 0 9 0.333333333333333 0.129032258064516 0 1 0.285714285714286 1 1 1.66666666666667 0.235294117647059 0.25 0.0833333333333333 2 1 3 2 0 6 4 4 2 4 0.0714285714285714 0.1875 0.0806451612903226 0 0.5625 0.166666666666667 0.0769230769230769 0 0 0 0 0 0.363636363636364 1.16666666666667 1 1 0 0
"127" 1.5 1 0.235294117647059 0.125 0 0 0.4 0.333333333333333 0.25 0 0.25 0.2 1 0 1 1 0.538461538461539 0 0 0.222222222222222 0 1 1 0.142857142857143 0.2 1 0 1.33333333333333 4 0.333333333333333 0 0 0 0.666666666666667 0 1.25 0 0 3 2 3 2 2 1 1 1 12 0.666666666666667 0 1 0.75 0.133333333333333 0.166666666666667 0.222222222222222 1 1 3 2 1.5 0.25 1 1.25 0 1 2.5 0 7 2 0.4 1 0.107142857142857 0.5 0.142857142857143 1 0.5 0.25 2 2 3 7 0 4 4 0.5 1 1.5 0.333333333333333 3 0.423076923076923 0.428571428571429 2 1 0.0909090909090909 1 0.111111111111111 2 1 0 3 1
"128" 0 0 0 0 1 0.5 1 0 0 0 0.75 0 0.666666666666667 0 0 0 1 0 0 0 0 0 0 0 0.666666666666667 2 1 1.66666666666667 2 4 5 0 0.125 0.25 0.5 1 0 0 0 0 1 0.333333333333333 0 0 0 0 0 0 1 0 0 1 0 1 3 0 3 2 0.5 4 4 4 0 0.5 1 2 5 0.235294117647059 0.111111111111111 0 0 3 1 1 1.6 0.25 1.66666666666667 0.666666666666667 0.125 0 0.0588235294117647 1 1 0.5 0.2 0 0 0 0 0 0 0 0 0 0 0.25 0 1 0 1
"129" 0 0 0 3 0.238095238095238 0 1 3 1 0 0 0 0 0.6 1 0 1.5 0 0 0 1.5 2 0 5 1 1 4 3 0.225806451612903 3 1 1 2 0.5 0 0 0.75 0 0 0 1 0 6 0.666666666666667 0.0833333333333333 0 2 2.33333333333333 0.333333333333333 0.5 0.2 0 0.285714285714286 0 0 0 0 0.8 0 0 0.75 0.0909090909090909 0.0370370370370371 0.5 0 2 0 1.33333333333333 1 0.0769230769230769 0.166666666666667 0.0625 0.5 0 0.5 0 0 3.33333333333333 0 0.25 0 0.5 0.142857142857143 0 0.166666666666667 0.5 0.583333333333333 0.571428571428572 0.25 0 0.076923076923077 0.2 0.0769230769230769 0 1 1 0.5 3 1.5 0.333333333333333
"130" 0.428571428571429 0.25 0 1 0.666666666666667 0 3 0 2.4 0 0 1 0.5 0 0 0 2 0 3 1.5 0 0 1 1 0.5 0 0 1.66666666666667 0 0.529411764705882 0.333333333333333 0.333333333333333 0 0 1 0 0 3 0.285714285714286 0 0 0 0 0 2 0 7 1 1 0.142857142857143 0 2 1 0.333333333333333 0.25 0 1 1 3 0 2 3 1 0.333333333333333 1 2 1.5 2 0 0 0 0 0 0.5 0 0 4 0.333333333333333 0.333333333333333 0 1 0.181818181818182 3 1 2 0 1 3 4 1 3 1 1 1 3 7 0 1 3 5
"131" 0 0 0 0 0.2 0 1 0 0.333333333333333 0 0.545454545454545 0 0.818181818181818 0.5 0.5 0 0.666666666666667 0 0.142857142857143 0 0 0.2 0 3 0.181818181818182 0 0 0.678571428571428 0.5 1 0.6 1 0.833333333333333 0 0 0 0 0 0.666666666666667 1 0 0 0.166666666666667 0 0.125 0.4 0.75 1 0 0 0.333333333333333 0.8 4 0.4 0.2 0.857142857142857 0.285714285714286 1 1.25 0.5 0 1.33333333333333 0.5 0 1 0.8 0.285714285714286 0.444444444444444 0 1 2 1 0.619047619047619 1 1 0 1 1.33333333333333 1 1 0 1 2.8 1 0.6 1 1.8 0 1.11111111111111 0 0 0.4 2 3 0.777777777777778 3 2 0 4 0.666666666666667
"132" 2 0 3 4 3 0 3 2.2 2 1 2 0 6 2 10 11 3.5 0 0 1 0 4 4 2 0 3 0.5 3 5 3.5 10 3 5 6 3.33333333333333 3 4 4 6 2.5 2 0 9 4 1 1 5.25 2 1 0 1 9 2 5 2 6 8 0 3 2 6 16 4 7 3 1 9 2 1 0 8 2.75 1 4 1 1 7 3.5 1 1 4 4 2 0 8 2 10 6 1 5 5 3 5 4 8 1 1 2 4 3
"133" 0.375 0.125 1 0 1 0 0.666666666666667 6 2 0 0 0 2 0.5 0.5 1 9 1 3.33333333333333 0 1.4 1 0.5 0 2 2 2 1.8 0 0.571428571428571 0.142857142857143 1.625 0.5 0 1 0 0 0 1 3 2 1 5 0 1.27777777777778 1 6 4 1.5 0.25 0.285714285714286 1 1 1 0.333333333333333 1 0.215686274509804 1 0 0 0.5 0.25 0.333333333333333 0.125 1 1 1 2 1 0 0 0 0.39344262295082 0.25 0.1 2 0.490196078431372 0.5 0.4375 1 0.0357142857142857 2 3 2 1 0 3.25 1 0.117647058823529 0 0 2 2 0 0.583333333333333 4 0 0 0 0
"134" 1 1 0.5 0.2 0.2 1 1 0 1 1 0.181818181818182 0 0 0.125 0.5 1 0.571428571428572 1 2 1.5 1 0.0666666666666667 2 1 1 3 0 0.466666666666667 0 0.285714285714286 0.222222222222222 1 0.5 2 0 0 0 1 1 1 0 1 1 0 3 1 1 1 0 2 2 0.666666666666667 0 0.153846153846154 1 0.4 1 0.5 0 0.5 0.666666666666667 0.375 0.111111111111111 0 0 1.33333333333333 0 0.181818181818182 0.5 0.333333333333333 0.210526315789474 0.5 0.113636363636364 0.166666666666667 0.454545454545454 0 1 3 2 1 0 0 0.666666666666667 1 3 0.666666666666667 0.333333333333333 0 1 0.5 1 2 3 0.5 0.5 2 1.5 0.35 3 0
"135" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.333333333333333 0 0 0 1 1 1 1 2.5 2 1.5 0.75 0.166666666666667 0 0 0.5 0.142857142857143 0.25 0 0 0 0 0.2 0 0 0.1 0.6 0 0.333333333333333 0 0 0 0 0 0.0714285714285715 0 0 0 0 0 0 0 0.2 0 0 1 0 0 0 0 0.4 0.5 0 0.5 0 0 0.0714285714285714 0 0 0 0 0 0.15 0.037037037037037 0 0 0.103448275862069 0 0 1 0.0666666666666667 0 1 0.333333333333333 0 0 1 2 0.263157894736842 0.4 0 0 0 0
"136" 1 0 0.868421052631579 0.4 1 0 0 0 0.8 1 0.166666666666667 0.5 0 2 0.5 0 2 0 1 4 3 1 1 3 0.25 3 2 2 2 1 3 0.148148148148148 0.125 0 0 4 0 0 2 1 0 4 0 0 1.11111111111111 2 10 8 0 2 0 4 0 0.5 0.5 0 6 2 1.5 1 0.3 0.166666666666667 0.0714285714285714 0 1 1 3 0.4 0.25 0 0.416666666666667 0.0645161290322581 0 0.285714285714286 0 1 0 0.297872340425532 0 0 0.428571428571429 0.2 0.235294117647059 0.25 0.0645161290322581 3 0.04 1 0 0.142857142857143 0 3 2 0 0.875 5 0 3 3.5 1
"137" 0.2 0 0 0 0.25 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0.666666666666667 2 1.33333333333333 0 0.6 0.142857142857143 1 1 0 0 0 0 0 0 0 0 0 0 2 0.666666666666667 0 0 0 0.333333333333333 0.333333333333333 0.5 0 0 0.625 0.125 0.2 1.66666666666667 0.5 1 0 0.25 0 1 0.75 0.0714285714285714 0 0 0 0 0.222222222222222 0 0 0.166666666666667 0 0.473684210526316 0 3 0 0.75 0.666666666666667 0 0 0 0 1 4 0 0 0.142857142857143 2 4 0 0 0.5 1 0 2 1.5 0.25 0.125 1 0.5
"138" 0 0 0 0.5 0 0.666666666666667 0.5 2 4 0 1 0 0.222222222222222 0 0 0 2 0 0 1 2 5 4 0.166666666666667 0.125 0 0 4 1 0.5 0.571428571428572 0.333333333333333 0.0625 0.666666666666667 0.333333333333333 0 3 2 5 0.666666666666667 0.75 0 2 0 1 1 6 1 0 0.714285714285714 0.0555555555555555 0.2 0.111111111111111 0.266666666666667 0.027027027027027 0 0.714285714285714 1 2 1 1 0.333333333333333 0 0.444444444444444 0.0833333333333333 1 2 0.5 0 2 0.285714285714286 0.00617283950617283 0.0666666666666667 0.166666666666667 1 0 0 0.0377358490566038 0.037037037037037 0.0454545454545455 0.5 0.0645161290322581 0 1 1 0 0.0975609756097561 0 0.153846153846154 0.0625 0 0.4 1 2 0 3 0 0 1 0
"139" 0 2 0.25 1 1 0 0 3 0 2.2 0.2 0 0 0 1 2 4 2 0.153846153846154 0 0 0.285714285714286 0.5 0 2 0 0 3 0.333333333333333 0 0 4 0 1.33333333333333 0.5 0 0 0 1.33333333333333 1.66666666666667 0.166666666666667 1 0.076923076923077 0 0 0 0 0.31578947368421 0.142857142857143 0.181818181818182 0 1 0.25 0.142857142857143 0.214285714285714 2.33333333333333 1 0 1.5 3 1 3 0 0.333333333333333 0.8 2 0.178571428571429 0 3 2 0.5 1 0.5 0 6 0 2 0 1.75 0 1 0.125 0.0666666666666667 0 0.666666666666667 0 2.28571428571429 0.333333333333333 0 0.4 0 0.75 0.333333333333333 0 0 0 2 0.5 0 0.75
"140" 0 0 0.4 0 0 0 0 0 0 0 0 0 0 0 0 0.5 0 0 0 0 0 0.333333333333333 0 0 0 0 0 0.0833333333333333 0 0 0 0 0 0 0 0 1 0 0 0 0 0.333333333333333 0 0 0.2 0 0.125 0 0 0.666666666666667 0 0.0967741935483871 0 0.114285714285714 0 0 0.166666666666667 0 0 0 0 0.25 0.0526315789473684 0.1 0 0 0.0666666666666667 0 0 0 0.117647058823529 0.0833333333333333 0.0434782608695652 0 0 0 0 0 0 0.272727272727273 0.181818181818182 0 0.0526315789473684 0 0.133333333333333 0 0.175 0 0.235294117647059 0 0 0 0.25 0 0 0 0.333333333333333 0.166666666666667 0 0
"141" 2 0 15 1 1.33333333333333 0 0 2.375 0 0 0 0 0 7 3 0.5 0 1 0 0 2.16666666666667 1 1 0.6 0 1 7 3 0 0 0 0.5 0 0 0 3 1 1 0 0 0 1 6 1 1.33333333333333 1 1.66666666666667 0 0 0.333333333333333 0.25 0.5 0 0.833333333333333 1 3 0 0 0.5 0.166666666666667 1.33333333333333 1 0.1 0.25 0.25 3 1 0 2.5 0 1.5 1 3 1 1 3 1.33333333333333 2 0.727272727272727 1 0.230769230769231 0 1 1.5 0.166666666666667 3 1 0.5 0.0434782608695652 1 3 0 0 2 2 1.66666666666667 0 0.5 0 0.0555555555555555
"142" 0 0 0 0 0.75 0 0.357142857142857 0 0 0 0 1 0 0 0.5 0 0 0.166666666666667 0 0 0 0.666666666666667 0 0 0 0 0 0 1 1 1 1 0 1 0 0 0 0 0.2 3.5 0 0 0 1 0 0 0.0769230769230769 0.25 0 0.125 0.125 1.5 0.0666666666666667 0.333333333333333 0.25 0 0 0 0 0 1 0 0.166666666666667 0.125 0 0 0 1 0 0 0.181818181818182 0.12 0.12280701754386 0 0.5 0 3 0.2 0.363636363636364 0.5 0.25 0 0.196428571428571 0 0.4 3 0.0476190476190476 2 0 0.5 0.666666666666667 0.1 1 0 0 0 0 6 0 2
"143" 1 2 4 1 0.666666666666667 0 4 0.5 0.2 0.25 0.214285714285714 0 3 0.666666666666667 0.5 3 0.137931034482759 1 2 1 0.5 0.333333333333333 0.333333333333333 0.5 0 1 1 1 0.5 3.66666666666667 0 0 0.8 0 0.666666666666667 0 1 1 0.208333333333333 0.666666666666667 2 0 0 0 1 0 0.666666666666667 0.117647058823529 0 2 0.25 0.1 0.4 0.129032258064516 0.166666666666667 4 0.181818181818182 0 0.5 0 0.6 0.0434782608695652 0 0.333333333333333 0 0 0 0 1 0 0.25 0.260869565217391 0.142857142857143 0 0.5 1 0 0.148148148148148 0.142857142857143 1 2 1 0.0909090909090909 0.0714285714285714 0.10958904109589 1 0.166666666666667 0.6 0.3 0.666666666666667 0.5 0 1 0.5 1 0.2 0 0 0 1
"144" 0 0 0 0 0 0 0 0 0.4 0 0 0 0 0 0 0.5 0 0 0 0.25 0 0.0714285714285714 0 0.0303030303030303 0 0 0 0 0 0.125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0526315789473684 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"145" 0.666666666666667 4 0.166666666666667 0.0714285714285715 0 0 7 3 5 0.5 0.0555555555555555 0.0714285714285714 0.166666666666667 0 0 1 2 0.0714285714285714 0.0666666666666667 0 0.75 0 3 0.666666666666667 1 6 0 3 0.0327868852459016 1 0.0740740740740741 0.142857142857143 0.133333333333333 0.5 0.25 0 0 0 8 5 3 2 0.375 0 0 2 2 4 0.75 0.285714285714286 0.5 0.0882352941176471 0.142857142857143 0 0.0454545454545455 0 9 0 1.66666666666667 0 0 0.0674157303370786 0.1 0.25 0 0 6 0.785714285714286 0.333333333333333 1 0.111111111111111 0.0681818181818182 0.428571428571429 0 0 0 6 8 0.4 0.0238095238095238 0.0555555555555555 0.444444444444444 0.142857142857143 0.5 0.166666666666667 1 0.114942528735632 0.4 0.142857142857143 1 0.25 0 1 1 1 4 3 0.5 3 0
"146" 0.19047619047619 2 0.8 0.4 2 2 5 0 2 0 1 1 0 0.5 0.666666666666667 1 0.545454545454546 0.666666666666667 0 0.333333333333333 0.833333333333333 1 0 0 0 1 1 5 0.24 0.125 1 0.333333333333333 0 0 4 0 1 0 0 0.285714285714286 0 0 1 1.5 0 1 0 1 0.75 0.0416666666666667 0.153846153846154 0.5 0.333333333333333 0.0285714285714286 0.3 1 0 2 1.33333333333333 0.5 0.117647058823529 0.0289855072463768 0 0.25 0 2 0.333333333333333 0.111111111111111 1 0.5 0.166666666666667 0.0384615384615385 0.037037037037037 1 0 0 0 1 2 0.04 0.333333333333333 0.0666666666666667 0.0909090909090909 0 0.25 0 0.384615384615385 0.5 0.111111111111111 0 0.5 0.5 1 0.333333333333333 0 1 0 0 0.0909090909090909 0.076923076923077
"147" 0.266666666666667 1 0 0 0.5 0 0 6 5 2 3 1 0 2 1 3 0.818181818181818 0 1 0 0.266666666666667 0 1 3 0 0.5 1 1 1 0.666666666666667 0.208333333333333 0.333333333333333 0.142857142857143 0 0.666666666666667 2 10 0 0 0 1 0 0 0.285714285714286 0.0769230769230769 0 0.166666666666667 0 0 0.25 0 1 1 0.666666666666667 1.75 0 1.5 0 12 1 4 0 0 0.0714285714285715 0 3 4 4 1 1 0 0.0232558139534884 0.138888888888889 0 0.285714285714286 1 0 0 4 5 3 1 0 1 0 4 3 1 0 0 0.111111111111111 0 1 0 0 3 1 8 2 0
"148" 1 0.25 0.428571428571429 1 2 0 3 1 0.5 0.444444444444444 0.2 0 0.363636363636364 0 0.4 1.5 2.5 3 0 1 0.2 0.0588235294117647 0 0 4 1 1.5 0 1 0.1 0.0909090909090909 0.25 0.0714285714285715 1 0.5 0 10 0 1 6 0.285714285714286 0.2 0.0833333333333333 0.777777777777778 0.25 3 0.733333333333333 0 1 0.8 0.285714285714286 0.444444444444444 0.217391304347826 0.666666666666667 0.142857142857143 3 1 1 0.25 1 0.363636363636364 0.347826086956522 1 0.125 1 4 0.636363636363636 0.5 0.333333333333333 0 0.166666666666667 0.238095238095238 0 0.545454545454546 0.333333333333333 0.875 5 1.5 0.139240506329114 0.2 0.238095238095238 0.5 0.166666666666667 0.25 0.222222222222222 1 0.714285714285714 2 1 0 2 0.142857142857143 0.0833333333333333 0 0.25 0.25 0 4 0.5 3
"149" 0 1 0.222222222222222 0.25 2 2 0 1 3 0 3 0 2 0.333333333333333 1 1 1 0 0 3 4 9 0.666666666666667 0.5 0.25 0 0 1 0.5 3.33333333333333 0.75 0.5 0 2 1 3 6 1 1 5 0.3 0.5 0.0909090909090909 1 0.222222222222222 5 0.333333333333333 0.166666666666667 0 0.181818181818182 0.1875 0.03125 0.0588235294117647 0.25 0.2 0 13 0 0.833333333333333 0 1 0.166666666666667 0 1 1.5 4.5 0.142857142857143 0 4 2 0.222222222222222 0 0.333333333333333 0 0.166666666666667 4.6 0.24390243902439 0.333333333333333 0.181818181818182 0.166666666666667 1 0.4 1 1 0.194029850746269 2 11 1 0.259259259259259 1 0 1 0.75 0.05 2 6 4 0.333333333333333 0.333333333333333 0.25
"150" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0547945205479452 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
